"Date","Aluminum","Arsenic","Bromine","Calcium","Chlorine","Chromium","Copper","Elemental Carbon","Elemental carbon I","Elemental carbon II","Elemental carbon III","Iron","Lead","Magnesium","Manganese","Nickel","Nitrate","Nitrite","Organic carbon","Organic carbon I","Organic carbon II","Organic carbon III","Organic carbon IV","Phosphorus","Potassium","Pyrolyzed organic carbon","Rubidium","Selenium","Silicon","Sodium","Strontium","Sulfate","Sulfur","Titanium","Vanadium","Zinc","Zirconium","PM25"
"02/01/2022",0.0103,0,0.00107,0.01892,0.02563,0.00039,0.00191,0.22726,0.25156,0.02854,0,0.04325,0.00049,0.03014,0.00143,0.00028,0.59772,0.00224,0.71826,0.05584,0.17831,0.25996,0.1713,0.00056,0.03303,0.05284,1e-05,0.00014,0.01722,0.17446,0.00017,0.2124,0.07876,0.00201,7e-05,0.00734,NA,3.248
"02/04/2022",0.0071,0,0.00106,0.01156,0.00421,0.00035,0.01178,0.51944,0.53209,0.06354,0,0.04264,0.00071,0.00404,7e-04,0.00027,0.34889,0.07331,1.02774,0.05448,0.28927,0.45886,0.14894,0.00061,0.02528,0.07619,0,NA,0.02202,0.04073,0.00021,0.11294,0.04795,0.00158,0,0.00539,0.00088,2.80085
"02/07/2022",0.01265,0.00022,0.00534,0.04283,0.25384,0.00053,0.00253,0.33814,0.32259,0.01555,0,0.04977,0.0024,0.04203,0.00119,0.00043,0.45567,0.00878,1.55831,0.1345,0.33318,0.53313,0.5575,0.00032,0.04317,0,NA,0.00067,0.02996,0.26935,0.00055,0.35525,0.11187,0.00336,0,0.00779,0.00102,5.05679
"02/10/2022",0.00784,0,0.00169,0.00966,0.00277,0.00031,0.00355,0.42069,0.4952,0.07633,0,0.03541,0.00094,NA,0.00067,0.00026,1.47258,0.00455,1.13744,0.01034,0.2992,0.36252,0.31453,3e-04,0.01976,0.15085,NA,NA,0.02069,0.00029,0.00014,0.43015,0.15859,0.002,0.00016,0.00377,0.00082,4.17746
"02/13/2022",NA,NA,NA,NA,NA,NA,NA,1.39039,1.29732,0.09307,0,NA,NA,NA,NA,NA,1.50815,0.02112,4.51451,0.51362,1.03857,1.81621,1.14611,NA,NA,0,NA,NA,NA,NA,NA,0.44544,NA,NA,NA,NA,NA,NA
"02/16/2022",0.01221,1e-05,0.00396,0.05002,0.40666,4e-04,0.01596,0.38462,0.37789,0.00673,0,0.05963,0.00179,0.06887,0.00286,0.00032,0.86577,0.07194,1.58392,0.11044,0.36075,0.65583,0.4569,0.00084,0.04975,0,1e-05,0.00055,0.04161,0.58624,0.00098,0.54673,0.19979,0.00376,0.00026,0.00968,0.00137,5.944
"02/19/2022",0.00705,0.00026,0.00072,0.01263,0.00257,0.00027,0.00173,0.33994,0.37787,0.05224,0,0.02923,0.00202,0.00359,0.00048,0.00013,0.33177,0.00578,1.02452,0.08498,0.22986,0.36596,0.25355,0.00083,0.02851,0.09016,NA,0.00073,0.01934,0.0918,0.00013,0.28726,0.11056,0.00234,0.00028,0.00535,0.00117,2.6236
"02/22/2022",0.04997,0,0.00206,0.02308,0.00198,0.00029,0.00135,0.21972,0.32904,0.0198,0,0.04975,0.00072,0.02414,0.00122,0.00011,0.2579,0.02144,0.72711,0.03088,0.13604,0.23597,0.1951,2e-05,0.03751,0.12912,NA,0.00015,0.13315,0.14257,0.00044,0.76341,0.28046,0.00391,9e-05,0.00379,0.00039,3.65895
"02/25/2022",0.023,7e-05,0.00207,0.02319,0.00351,0.00079,0.00363,0.74683,0.7792,0.07958,0,0.08038,0.00239,NA,0.00244,0.00056,0.98113,0.07562,2.11866,0.1716,0.48224,0.79758,0.55529,0.00041,0.04573,0.11195,0.00011,1e-04,0.06814,0.02329,0.00021,0.52915,0.18124,0.00491,5e-05,0.0151,0.00067,6.17691
"02/28/2022",0.00225,0,0.00017,0.00948,0.00776,0.00014,0.00549,0.15752,0.17414,0.04176,0,0.018,5e-04,0.00238,0.00029,2e-05,0.11351,0.00448,0.48974,0.02475,0.11391,0.22317,0.06953,0.00044,0.00712,0.05838,0.00017,0,0.0122,0.03662,7e-05,0.05034,0.0202,0.00102,0,0.00311,4e-05,1.01365
"03/03/2022",NA,0.00011,1e-04,0.01616,0.00116,0.00024,0.00129,0.1883,0.19636,0.0426,0,0.02438,0.00135,0.00315,0.00038,2e-05,0.20241,0.00022,0.5371,0.0314,0.13021,0.20749,0.11733,0.00039,0.01247,0.05066,NA,0.00017,0.00873,0.08187,0.00028,0.1552,0.0596,0.00156,4e-05,0.00294,0.00059,1.57422
"03/06/2022",0.00581,0.00215,0.00339,0.01884,0.00744,0.00077,0.01338,0.94174,0.86685,0.07489,0,0.06681,0.00243,0.00727,0.00147,0.00015,1.19794,0.00442,2.87202,0.37308,0.74615,1.03427,0.71851,0.00025,0.06573,0,2e-05,0.00091,0.03247,0.08608,0.00049,0.59096,0.19801,0.0038,4e-05,0.01158,0.00175,8.07914
"03/09/2022",0.01032,0,0.00211,0.01141,0.00222,0.00026,0.00215,0.31116,0.42823,0.0307,0,0.03908,0.00098,0.00359,0.00106,4e-05,0.68214,0.00218,1.03651,0.01938,0.16952,0.4082,0.29163,0.00032,0.0277,0.14778,NA,0.00024,0.03047,0.03197,0.00025,0.28161,0.10586,0.00217,0,0.00505,0.00027,3.11246
"03/12/2022",0.01856,6e-04,0.00376,0.03127,0.00498,0.00055,0.01226,0.68735,0.72951,0.08361,0,0.05367,0.00592,0.00693,0.00131,4e-05,0.47712,0.00656,1.7863,0.14603,0.4426,0.68627,0.38563,0.00037,0.10252,0.12577,0.00057,0.00031,0.05372,0.07448,0.00049,0.39019,0.14304,0.00349,0,0.00752,0.0013,5.09843
"03/15/2022",0.00098,0,0.00062,0.02575,0.49278,5e-04,0.00124,0.13192,0.12999,0.00208,0,0.03176,0.00079,0.0511,0.00093,0.00032,0.28218,0.00099,0.48216,0.03958,0.12213,0.16734,0.15296,2e-05,0.02361,0.00015,NA,7e-05,0.01602,0.39321,0.00045,0.26613,0.07041,0.00157,2e-05,0.00684,5e-05,3.07741
"03/18/2022",0.01765,0,0.00129,0.02218,0.00329,0.00036,0.0118,0.26809,0.2871,0.04165,0,0.04054,0.00197,0.0171,0.00121,0.00037,0.43375,0.00225,0.73152,0.04143,0.15034,0.30716,0.17193,1e-05,0.02334,0.06066,NA,1e-04,0.04048,0.14635,0.00052,0.33463,0.12457,0.00259,0.00013,0.00423,0.00049,2.83986
"03/21/2022",0.00707,0,0.00056,0.01189,0.00089,0.00034,0.00171,0.27954,0.30044,0.07623,0,0.03747,0.00077,0.00072,0.00053,0.00026,0.61082,0.00132,0.73184,0.02609,0.14934,0.29164,0.16765,0.00053,0.01573,0.09713,NA,NA,0.01547,0.01153,2e-04,0.1619,0.06722,0.00263,0,0.00631,0.00061,2.11039
"03/24/2022",0.01494,0,0.00141,0.02292,0.0127,0.00017,0.00372,0.34937,0.36434,0.02844,0,0.05252,0.00084,0.04113,0.00088,3e-04,0.77495,0.00169,0.82629,0.05904,0.19606,0.33465,0.19313,0.00133,0.02736,0.04341,4e-05,0.00016,0.03513,0.32057,0.00031,0.26626,0.10169,0.0033,0.00025,0.00396,0.00113,3.7642
"03/27/2022",0.02979,0.00054,0.00199,0.03154,0.00323,0.00034,0.00352,0.71084,0.78056,0.10878,0,0.07843,0.00296,0.01569,0.00204,1e-04,1.33042,0.0061,1.85871,0.0779,0.49867,0.66268,0.44096,0.00119,0.04292,0.1785,0.00011,0.00041,0.06723,0.06889,9e-05,0.41137,0.16345,0.00391,0.00022,0.01725,0.00157,5.66967
"03/30/2022",0.00465,0,0.00064,0.02038,0.3059,3e-04,0.00177,0.11352,0.13817,0.02048,0,0.02833,0.00168,0.02915,4e-04,4e-04,0.18234,0.00112,0.39432,0.02622,0.08298,0.14203,0.09796,1e-05,0.0176,0.04513,NA,0.00015,0.02325,0.38768,0.00056,0.24772,0.09374,0.00506,7e-05,0.00485,NA,2.22716
"04/02/2022",0.01362,0,0.00149,0.03108,0.47817,0.00017,0.01032,0.0784,0.08582,NA,0,0.02811,0.00195,0.04189,0.00052,8e-05,0.2543,0.00108,0.40909,0.02571,0.10079,0.1584,0.11824,0.00078,0.03703,0.00594,2e-04,0.00014,0.05705,0.425,7e-04,0.44119,0.1541,0.00236,1e-05,0.00611,0.00026,3.30408
"04/05/2022",0.00292,0,0.00187,0.04024,1.19154,0.00053,0.00426,0.13971,0.14125,0.02903,0,0.02864,0.00148,0.07653,0.00091,7e-05,0.19455,0.00159,0.36396,0.0061,0.08518,0.1047,0.13741,1e-05,0.04004,0.03057,0.00023,0.00015,0.02454,0.74827,0.00112,0.44535,0.15731,0.00358,0,0.00407,0.002,4.50512
"04/08/2022",0.00728,0,0.00077,0.02675,0.22433,0.00033,0.00085,0.12673,0.10677,0.04518,0,0.03546,0.00093,0.02062,0.00065,6e-05,0.07801,0.00133,0.33307,0.00798,0.08434,0.10339,0.11214,0,0.01723,0.02522,NA,0.00036,0.04901,0.20528,0.00035,0.18934,0.07151,0.00189,0,0.00325,0.00019,1.74752
"04/11/2022",0.01166,0.00026,0.00128,0.01615,0.01818,2e-04,0.00346,0.2041,0.29308,0.04642,0,0.02914,0.00082,0.01088,0.00059,5e-05,0.28825,0.00643,0.63561,0.04114,0.13768,0.2009,0.12049,0,0.018,0.1354,9e-05,0.00022,0.03571,0.10379,0.00014,0.23292,0.08754,0.00196,0,0.00334,0.00026,2.23013
"04/14/2022",0.01666,0,0.00215,0.01883,0.00341,0.00046,0.0022,0.46232,0.52468,0.07391,0,0.05836,0.00241,0.00373,0.00128,0.00029,1.95961,0.00443,1.21039,0.07996,0.24408,0.45011,0.29998,0.00027,0.02341,0.13627,NA,0.00012,0.05166,0.01399,0.00025,0.48962,0.18224,0.00357,3e-05,0.00776,0.00117,4.93122
"04/17/2022",0.01495,0,0.00096,0.01109,0.00095,1e-05,0.01231,0.16368,0.22279,0.04483,0,0.022,0.00055,0.00569,0.00037,1e-05,0.16601,0.00478,0.67028,0.02471,0.12467,0.23796,0.17899,1e-05,0.01574,0.10394,0,0.00011,0.0352,0.04191,0.00016,0.22416,0.08852,0.00186,0,0.00156,0.00081,1.67069
"04/20/2022",0.01431,0,0.00082,0.02033,0.00128,0.00022,0.00167,0.28229,0.28072,0.09047,0,0.03592,0.00127,0.00136,0.00083,6e-05,0.18128,0.01678,0.7158,0.12525,0.08069,0.23937,0.1816,0.00069,0.01786,0.0889,NA,0.00087,0.04531,0.05085,0.00015,0.23424,0.09294,0.0019,2e-05,0.00314,0.00062,2.13083
"04/23/2022",0.01091,0.00034,0.00258,0.03011,0.02971,5e-05,0.01058,0.23754,0.26016,0.01018,0,0.02989,0.00218,0.0503,0.00029,8e-05,0.59269,0.00537,1.37115,0.04969,0.3354,0.59961,0.35366,0.00092,0.05084,0.03279,NA,0.00055,0.05587,0.32675,4e-04,0.54369,0.2042,0.00209,0.00011,0.00653,0.00061,4.4389
"04/26/2022",0.00677,0,0.00091,0.02233,0.19646,0.00019,0.00137,0.15599,0.15381,0.01142,0,0.03895,0.00101,0.03771,0.00087,0.00028,0.2438,0.0018,0.48771,0.01024,0.11753,0.19568,0.15502,0.00036,0.02465,0.00924,NA,0.00014,0.02016,0.28485,0.00042,0.35888,0.13403,0.00169,0,0.00407,3e-05,2.79435
"04/29/2022",0.01661,0,0.00111,0.01734,0.00132,0.00038,0.00859,0.18988,0.28804,0.03127,0,0.03214,0.00126,0.00524,8e-04,0.00011,0.21465,0.00391,0.78543,0.0377,0.18348,0.28381,0.15101,0.00098,0.02339,0.12943,8e-05,0.00037,0.0496,0.06673,0.00031,0.53423,0.20741,0.00189,7e-05,0.00288,6e-04,2.59513
"05/02/2022",0.01115,0.00013,0.00828,0.02812,0.00216,0.00059,0.00182,0.51086,0.53001,0.056,0,0.03657,0.00247,0.00655,0.00103,0.00033,0.348,0.00711,1.05265,0.09279,0.24243,0.4057,0.23657,0.00084,0.023,0.07515,NA,0.00082,0.02694,0.11382,2e-04,0.3322,0.12998,0.00168,0.00025,0.00931,0.00081,3.16219
"05/05/2022",0.01959,0,0.00096,0.02647,0.00459,0.00022,0.01187,0.29189,0.30432,0.04607,0,0.03936,0.00147,0.01547,0.00072,0.00029,0.34259,0.00117,0.77199,0.03694,0.15126,0.30582,0.21947,0.00163,0.02361,0.0585,NA,0.00015,0.0441,0.11794,0.00033,0.3655,0.13569,0.00224,0.00021,0.00911,0.00046,2.63293
"05/08/2022",0.00874,0.00011,0.00066,0.01222,0.01105,NA,0.00051,0.14302,0.1372,0.06083,0,0.0134,0.00041,0.01253,NA,5e-05,0.15998,0.00208,0.38914,0.01037,0.06891,0.16604,0.08882,0.00069,0.01431,0.05501,3e-05,0.00019,0.01756,0.11558,0.00032,0.21883,0.08905,0.00089,0.00016,0.00129,NA,1.58334
"05/11/2022",0.01015,0,0.00087,0.02302,0.01464,0.00021,0.00714,0.20522,0.19415,0.0447,0,0.0263,0.00048,0.01962,0.00131,0.00015,0.23649,0.00784,0.47689,NA,0.10895,0.17931,0.16445,0.00031,0.02045,0.03363,NA,0.00022,0.02516,0.18809,0,0.45082,0.18917,0.00174,5e-05,0.00495,5e-05,2.35433
"05/14/2022",0.01547,0.00036,0.00092,0.02692,0.00126,0.00038,0.00128,0.2265,0.29939,0.04364,0,0.02925,0.0021,0.00561,0.00065,0.00018,0.29329,0.01494,0.74961,0.04814,0.17692,0.24682,0.1612,0.00084,0.0213,0.11653,NA,0.00068,0.043,0.08928,NA,0.38881,0.15422,0.00179,5e-04,0.00339,NA,2.36006
"05/17/2022",0.01635,0,0.00205,0.03042,0.0942,0.00023,0.01765,0.20105,0.19866,0.00905,0,0.03883,0.00167,0.04279,0.00155,0.00011,0.46181,0.00472,0.66445,0.01514,0.1514,0.29197,0.19926,0.00085,0.03806,0.00667,4e-05,0.00086,0.037,0.41105,3e-04,0.84351,0.30225,0.00262,1e-04,0.00424,0.00102,3.95346
"05/20/2022",0.01178,0,0.00225,0.02398,0.00398,3e-05,0.00173,0.43215,0.4437,0.04735,0,0.04257,0.00053,0.03954,0.00061,0.00039,0.74352,0.00453,0.96191,0.07805,0.20216,0.35448,0.26833,0.00085,0.02699,0.05889,0.00014,4e-04,0.02912,0.32021,5e-04,0.63412,0.25584,0.00278,5e-04,0.00448,0.00083,4.25412
"05/23/2022",0.01918,0,0.00186,0.0409,0.00174,0.00019,0.00551,0.24771,0.37678,0.03802,0,0.04161,0.00116,0.01333,0.00177,0.00034,0.35282,0.00416,1.04185,0.05843,0.24378,0.34343,0.22912,0.00067,0.03527,0.16709,7e-05,7e-04,0.04147,0.14333,0.00035,0.76663,0.30324,0.0024,0.00071,0.01235,0,4.05262
"05/26/2022",0.02787,0,0.00166,0.03442,0.00199,0.00081,0.00302,0.55283,0.4869,0.06593,0,0.08175,0.0015,0.01304,0.00423,0.00056,0.56517,0.00651,1.41446,0.01754,0.34249,0.58814,0.46629,0.00128,0.03045,0,NA,0.00031,0.07701,0.10061,0.00067,0.46846,0.17804,0.00528,3e-05,0.00793,0.00127,4.3135
"05/29/2022",0.00956,0,0.00098,0.02515,0.05837,3e-05,0.00469,0.1103,0.13336,0.01051,0,0.01292,0.00016,0.03036,0.00022,8e-05,0.38777,0.01398,0.56307,0.02005,0.09812,0.24457,0.16675,0.00088,0.02236,0.03358,8e-05,0.00014,0.02286,0.27369,0.00029,0.41843,0.16761,0.00104,0.00024,0.00155,0.00115,2.62748
"06/01/2022",0.02656,0.00013,0.00216,0.02806,0.00248,0.00047,0.00278,0.60397,0.67098,0.02231,0,0.07855,0.00105,NA,0.00223,0.00029,0.68174,0.00608,1.59297,0.08647,0.43424,0.59389,0.38907,0.0012,0.02618,0.08931,1e-04,0.00015,0.06118,0.03658,0.00016,0.75034,0.29106,0.0038,8e-05,0.00713,0.00076,5.52099
"06/04/2022",0.01154,0.00051,0.00111,0.02301,0.00128,0.00032,0.01536,0.34566,0.38425,0.06923,0,0.03053,0.00242,0.00529,0.00086,NA,0.25803,0.00241,1.21158,NA,0.27452,0.53217,0.32664,5e-04,0.02507,0.10782,NA,0.00057,0.02792,0.07065,0.00018,0.34981,0.12956,0.00199,0.00015,0.00486,2e-05,2.77501
"06/07/2022",0.01179,1e-05,0.00111,0.03008,0.00123,0.00066,0.00194,0.29023,0.33251,0.0487,0,0.04109,0.00172,0.00586,0.00218,4e-04,0.2202,0.00228,0.87651,0.02557,0.18879,0.36251,0.20867,0.00189,0.02077,0.09098,NA,0.00059,0.05558,0.09465,8e-05,0.39983,0.16548,0.00225,0.00023,0.00661,0.00041,3.04086
"06/10/2022",0.00499,8e-05,0.00011,0.01748,0.00054,0.00056,0.01018,0.13802,0.14287,0.01712,0,0.0215,0.00109,NA,0.00066,NA,0.05654,0.00012,0.44602,0.02094,0.10865,0.18675,0.10771,0.00085,0.01044,0.02197,NA,0.0012,0.01929,0.05987,0.00014,0.23038,0.08203,0.00176,0,0.00334,5e-05,1.45728
"06/13/2022",0.00452,4e-05,0.0021,0.01225,0.07563,0.00016,0.00083,0.1314,0.16112,0.02919,0,0.01812,NA,0.02471,0.00043,5e-05,0.09638,NA,0.61778,NA,0.11351,0.2549,0.20188,0.00048,0.01646,0.05891,NA,NA,0.01531,0.18371,9e-05,0.26102,0.09812,0.00122,0,0.0104,0.00153,2.13523
"06/16/2022",0.00962,6e-05,0.00169,0.0273,0.00287,0.00053,0.0123,0.53099,0.48763,0.04336,0,0.05905,0.00103,0.00392,0.00273,0.00023,0.47527,0.00362,1.3105,0.04377,0.35628,0.56157,0.34887,0.00084,0.03799,0,3e-05,0.00039,0.02996,0.0196,0.00089,0.51336,0.17022,0.00307,0,0.00646,0.00103,4.65365
"06/19/2022",0.00327,0,0.00067,0.01208,0.0011,3e-05,0.00125,0.2727,0.32952,0.04397,0,0.01924,0.00083,0.00686,0.00032,0.00017,0.12671,0.00043,0.95252,0.02324,0.22377,0.38424,0.22048,0.00036,0.02812,0.10079,0.00012,0.00015,0.00851,0.04506,0.0011,0.36611,0.14374,0.00109,0.00056,0.00347,0.00107,2.73029
"06/22/2022",0.01184,2e-04,0.00172,0.02794,0.00295,0.00044,0.00782,0.33087,0.29965,0.03122,0,0.04343,5e-04,0.02118,0.00131,0.00015,0.40976,0.00151,0.87201,0.05301,0.22848,0.36154,0.22898,0.00123,0.02204,0,0.00013,0.00018,0.03848,0.17083,0.00024,0.4548,0.17308,0.00183,7e-05,0.00304,0.00099,2.96575
"06/25/2022",0.02369,4e-05,0.00157,0.02013,0.00311,0.00032,0.003,0.39888,0.49532,0.02357,0,0.05852,0.00119,0.00345,0.0011,0.00017,0.17987,0.00805,1.97934,0.12631,0.51926,0.81248,0.40128,0.00121,0.03739,0.12001,NA,0.00014,0.05253,0.0374,0.00061,0.26746,0.11247,0.0035,0.00022,0.00375,4e-04,5.11005
"06/28/2022",0.00901,0,0.0012,0.02942,0.04414,0.00013,0.00903,0.09247,0.16839,0.01652,0,0.02754,0.00145,0.04003,0.00059,7e-05,0.33016,0.0025,0.84001,0.00287,0.17538,0.39322,0.17611,0.00041,0.03265,0.09244,0.00033,0.00027,0.02809,0.329,0.00058,0.69938,0.24225,0.00226,2e-04,0.005,0.00021,3.75652
"07/01/2022",0.01231,1e-04,0.00216,0.02391,0.00168,0.00064,0.00208,0.37227,0.42686,0.04955,0,0.05177,0.00108,0.00997,0.00208,0.00057,0.47912,0.00653,1.15382,0.04402,0.30581,0.42989,0.26995,0.00274,0.02408,0.10415,0.00011,0.00022,0.04461,0.13905,0.00061,0.64437,0.26139,0.00287,0.00022,0.00556,4e-04,4.15192
"07/04/2022",0.3671,0.00039,0.00333,0.02889,2.66617,0.01658,0.25824,0.30983,0.2856,0.02423,0,0.05856,0.01061,0.45615,0.0138,0.00048,0.4632,0.01381,1.94757,0.00621,0.30959,1.17348,0.45828,0.00159,7.14497,0,0.00309,0.00031,0.02551,NA,0.19571,7.78076,2.01252,0.04176,0.00071,0.02512,NA,29.55638
"07/07/2022",0.01812,0,0.00063,0.01181,0.02923,4e-04,0.01217,0.23936,0.22725,0.0427,0,0.03658,0.00145,0.03174,0.0012,0.00019,0.09222,0.00347,0.72134,0.03525,0.19194,0.30575,0.15781,1e-04,0.25373,0.03058,0.00011,0.00025,0.01299,0.0064,0.01003,0.39102,0.13289,0.00318,8e-05,0.00584,0.00064,2.5897
"07/10/2022",0.00715,0,0.00097,0.00932,0.00099,1e-04,0.01051,0.26788,0.40153,0.04157,0,0.0197,0.00112,0.00402,0.00055,0.00013,0.10635,0.02255,0.88595,0.0467,0.18101,0.2604,0.22261,1e-05,0.02482,0.17523,4e-05,1e-04,0.0129,0.01481,0.00038,0.77315,0.29282,0.00101,0.00015,0.00359,NA,3.37095
"07/13/2022",0.00955,0,0.00116,0.02599,0.00369,0.00033,0.00109,0.17969,0.20478,0.02066,0,0.02985,0.00041,0.05096,0.00075,0.00022,0.59901,0.00301,0.66261,0.00525,0.149,0.29112,0.17149,0.00028,0.02016,0.04575,NA,0.00023,0.02325,0.41187,0.00027,0.73025,0.30191,0.00184,9e-05,0.00251,0.00117,3.66092
"07/16/2022",0.00628,0,0.00033,0.01229,0.0026,NA,0.00468,0.12283,0.18675,0.02289,0,0.0181,5e-04,0.00613,0.00049,7e-05,0.10439,0.00324,0.68635,0.01848,0.15457,0.2807,0.14579,1e-05,0.02844,0.08681,0.00022,7e-05,0.01264,0.08755,0.00043,0.51297,0.21904,0.0018,0.00015,0.00342,0.00039,2.23977
"07/19/2022",0.01345,0.00017,0.00157,0.01688,0.00103,0.00021,0.00151,0.35528,0.39404,0.0722,0,0.03849,9e-04,0.01147,0.00078,3e-04,0.37981,0.00422,1.14325,NA,0.25071,0.42472,0.35874,0.00029,0.01746,0.11096,1e-05,8e-05,0.0306,0.10424,9e-05,0.71239,0.27372,0.00251,0.00045,0.00259,0.00014,3.9684
"07/22/2022",0.01117,0,0.00086,0.01991,0.00113,0.00015,0.00491,0.18759,0.20441,0.0369,0,0.03101,0.00083,0.02414,0.00088,0.00015,0.26106,0.00174,0.63688,0.04205,0.14874,0.25048,0.1419,0.00036,0.02143,0.05372,1e-05,1e-04,0.03343,0.16279,0.00023,0.54319,0.21101,0.0017,0.00051,0.00392,0.00061,2.40128
"07/25/2022",0.03661,0,0.00234,0.03938,0.00155,0.00043,0.00166,0.48853,0.55686,0.05978,0,0.05776,0.00097,0.01769,0.00085,0.0011,0.30885,0.00919,2.17342,0.21242,0.47855,0.79535,0.55899,0.00087,0.02441,0.12811,3e-05,0.00016,0.08619,0.10099,0.00043,0.90213,0.34767,0.00381,0.00222,0.00244,0.00095,6.46191
"07/28/2022",0.03614,0,0.00222,0.04538,0.002,0.00138,0.00413,0.85106,0.7234,0.12766,0,0.11109,0.00112,0.02964,0.00516,0.00168,0.35682,0.00595,2.48585,0.16842,0.82393,0.87178,0.62172,0.00052,0.02704,0,NA,0.00027,0.10207,0.11783,0.00051,0.79494,0.30594,0.00584,0.00091,0.00486,0.00204,7.51523
"07/31/2022",0.04058,0,0.00841,0.03725,0.00309,0.00028,0.00261,0.64783,0.5939,0.05393,0,0.07436,0.00089,0.0199,0.00103,0.00249,0.42313,0.00794,4.68097,0.53564,1.36136,1.8924,0.89157,0.00211,0.04477,0,NA,7e-05,0.09013,0.13527,0.00063,0.72522,0.29759,0.00444,0.01059,0.00342,4e-05,11.43987
"08/03/2022",0.01618,0,0.00071,0.02541,0.00061,0.00172,0.00086,0.2057,0.24538,0.07416,0,0.03433,0.00134,0.02357,0.00062,4e-05,0.23182,0.00971,0.518,0.00263,0.13409,0.14491,0.12253,0.00046,0.03465,0.11384,0,0.00044,0.03169,0.21644,0.00044,1.28666,0.48777,0.00526,9e-05,0.00442,0.00017,3.61119
"08/06/2022",0.02075,0.00115,0.00176,0.03052,0.00226,0.00037,0.01306,0.41134,0.36055,0.05079,0,0.2409,0.02799,0.01639,0.00898,0.00094,0.32594,0.00558,1.52247,0.08055,0.35638,0.77464,0.31089,0.00036,0.02379,0,NA,1e-04,0.06276,0.06263,0.00041,0.54441,0.21838,0.00414,9e-04,0.01952,0.00067,4.86284
"08/09/2022",0.03188,0,0.01399,0.04625,0.00137,0.00111,0.00844,0.65624,0.66245,0.05253,0,0.09787,0.00204,0.02637,0.00634,4e-04,0.74168,0.00577,1.5343,0.02885,0.47655,0.62532,0.34484,0.00066,0.04098,0.05874,NA,0.00063,0.06175,0.20274,0.00075,1.41294,0.50752,0.0047,0.00034,0.01179,0.00089,6.96742
"08/12/2022",0.01927,0,0.00203,0.03571,0.00206,0.00137,0.01059,0.33746,0.29815,0.0393,0,0.19704,0.00166,0.02444,0.00545,0.0011,0.38152,0.01565,1.29666,0.03508,0.31657,0.56884,0.37617,0.00033,0.03572,0,NA,0.00013,0.05653,0.15415,0.00028,0.7858,0.28238,0.00642,0.00059,0.00551,0.00081,4.78545
"08/15/2022",0.02426,0.00016,0.00215,0.03919,0.00144,0.00077,0.0046,0.77597,0.76289,0.08942,0,0.0946,0.00526,0.01559,0.00398,0.00057,0.35611,0.00437,1.41095,0.02301,0.36763,0.61162,0.33236,0.00063,0.02075,0.07634,NA,NA,0.06021,0.09303,0.00036,0.59677,0.24838,0.0042,0.00078,0.01432,0.00092,4.5348
"08/18/2022",0.0726,0.00054,0.0042,0.07739,0.0042,0.00288,0.00963,1.02709,0.96524,0.06185,0,0.27313,0.00348,0.02664,0.01671,0.00189,0.48401,0.01285,4.24066,0.25223,1.4217,1.68999,0.87675,0.00374,0.04449,0,NA,0.00025,0.19589,0.11845,0.00092,0.55351,0.22731,0.01335,0.00055,0.00962,0.00394,11.31129
"08/21/2022",0.0078,0,0.00133,0.01619,0.00043,0.00058,0.00323,0.34035,0.39693,0.07741,0,0.04304,0.00083,0.0019,0.00075,0.00018,0.12198,0.00066,1.07397,0.0243,0.28385,0.39757,0.23426,0.00177,0.02056,0.13399,6e-05,0.00022,0.0331,0.02663,8e-05,0.54462,0.22089,0.00239,0.00041,0.00287,0.00113,3.37139
"08/24/2022",0.02798,0,0.00291,0.03468,0.00174,0.0013,0.00408,0.70207,0.66018,0.0419,0,0.10181,0.00173,0.01388,0.00177,0.00151,0.42184,0.00306,2.32841,0.26703,0.68244,0.9409,0.43804,0.00194,0.0246,0,0.00027,0.00035,0.08157,0.08678,0.00042,0.55102,0.2134,0.00551,0.00107,0.00577,0.00054,6.88399
"08/27/2022",0.00458,0.00012,0.00113,0.03483,0.20604,0.00039,0.00377,0.1786,0.19798,NA,0,0.03222,0.0015,0.04815,0.00075,0.00154,0.48185,NA,0.68315,0.0217,0.15854,0.21832,0.2665,1e-05,0.03288,0.01808,0.00014,0.00062,0.01501,0.61973,0.00035,1.08596,0.41043,0.00216,0.00557,0.00213,0.00107,4.51589
"08/30/2022",0.02807,0,0.00305,0.03564,0.00241,0.00064,0.00275,0.66496,0.62035,0.06494,0,0.07588,0.00134,0.01812,0.00151,0.00059,0.43436,0.00558,2.25535,0.13397,0.66508,0.94183,0.49415,0.00244,0.02351,0.02033,0.00017,4e-04,0.08066,0.124,4e-04,0.77795,0.29005,0.00468,0.00058,0.00889,0.00112,7.5379
"09/02/2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09/05/2022",0.00428,0,0.00079,0.01447,0.01166,NA,0.00074,0.09157,0.16388,0.00798,0,0.01499,0.00091,0.03672,0.00035,0.00022,0.39688,0.00086,0.54219,0.01932,0.11246,0.21287,0.11726,1e-05,0.0178,0.08029,0.00012,0.00023,0.00963,0.21188,1e-04,0.54578,0.23942,0.00105,0.00027,0.00125,0.00046,2.6028
