profile_code,Aluminum,Arsenic,Bromine,Calcium,Chlorine,Chromium,Copper,Elemental Carbon,Elemental carbon I,Elemental carbon II,Elemental carbon III,Iron,Lead,Magnesium,Manganese,Nickel,Nitrate,Nitrite,Organic carbon,Organic carbon I,Organic carbon II,Organic carbon III,Organic carbon IV,Phosphorus,Potassium,Pyrolyzed organic carbon,Rubidium,Selenium,Silicon,Sodium,Strontium,Sulfate,Sulfur,Titanium,Vanadium,Zinc,Zirconium,assigned_profile
111CROC,0.0,0.0,0.0,0.0,0.0,0.026213377,0.0,6.919437419,0.0,0.0,0.0,0.0,0.0,0.387300731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.867400312,0.0,0.0,0.0,0.0,0.0,Aircraft
1120110,14.843,0.055,0.0,1.393,0.0,0.054,0.029,0.0,0.0,0.0,0.0,9.077,0.03,0.0,0.045,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,1.379,0.0,0.011,0.018,23.29,0.0,0.144,0.0,1.803,0.99,0.072,0.055,0.053,Coal Combustion
112012.5,15.679,0.081,0.0,1.235,0.0,0.058,0.031,0.0,0.0,0.0,0.0,8.491,0.036,0.0,0.043,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.304,0.0,0.009,0.036,23.837,0.0,0.124,0.0,3.305,0.967,0.079,0.069,0.076,Coal Combustion
1120130,14.843,0.055,0.0,1.393,0.0,0.054,0.029,0.0,0.0,0.0,0.0,9.077,0.03,0.0,0.045,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,1.379,0.0,0.011,0.018,23.29,0.0,0.144,0.0,1.803,0.99,0.072,0.055,0.053,Coal Combustion
11201C,14.205,0.036,0.0,1.514,0.0,0.051,0.027,0.0,0.0,0.0,0.0,9.524,0.025,0.0,0.046,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279,1.436,0.0,0.012,0.005,22.872,0.0,0.159,0.0,0.656,1.008,0.066,0.045,0.035,Coal Combustion
1120210,17.096,0.031,0.0,2.065,0.0,0.023,0.025,0.0,0.0,0.0,0.0,7.865,0.03,0.0,0.024,0.034,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.324,1.296,0.0,0.013,0.008,19.361,0.381,0.125,4.878,1.286,1.248,0.045,0.031,0.047,Coal Combustion
112022.5,13.4,0.061,0.0,1.4,0.0,0.036,0.029,0.0,0.0,0.0,0.0,7.2,0.041,0.0,0.028,0.038,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.62,1.2,0.0,0.018,0.024,21.8,0.3,0.129,11.9,3.4,1.1,0.051,0.039,0.063,Coal Combustion
1120230,17.104,0.031,0.0,2.067,0.0,0.023,0.025,0.0,0.0,0.0,0.0,7.867,0.03,0.0,0.024,0.034,0.0,0.0,1.712,0.0,0.0,0.0,0.0,0.324,1.296,0.0,0.013,0.008,19.356,0.382,0.125,4.863,1.282,1.248,0.045,0.031,0.047,Coal Combustion
11202C,18.4,0.02,0.0,2.3,0.0,0.019,0.024,0.0,0.0,0.0,0.0,8.1,0.026,0.0,0.022,0.032,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.22,1.33,0.0,0.012,0.002,18.5,0.41,0.123,2.4,0.54,1.3,0.043,0.028,0.042,Coal Combustion
1120310,16.633,0.128,0.0,4.111,0.0,0.192,0.032,0.0,0.0,0.0,0.0,14.575,0.147,0.804,0.033,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.111,0.0,0.0,0.004,29.674,0.0,0.0,0.0,24.011,1.21,0.036,1.038,0.0,Coal Combustion
112032.5,13.6,0.18,0.0,3.4,0.0,0.353,0.03,0.0,0.0,0.0,0.0,15.667,0.163,0.463,0.05,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.007,27.0,0.0,0.0,0.0,40.933,1.247,0.05,1.3,0.0,Coal Combustion
1120330,18.004,0.106,0.0,4.432,0.0,0.119,0.033,0.0,0.0,0.0,0.0,14.081,0.14,0.958,0.025,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.432,0.0,0.0,0.003,30.882,0.0,0.0,0.0,16.362,1.193,0.03,0.919,0.0,Coal Combustion
11203C,18.948,0.089,0.0,4.653,0.0,0.069,0.034,0.0,0.0,0.0,0.0,13.741,0.135,1.064,0.02,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.653,0.0,0.0,0.002,31.714,0.0,0.0,0.0,11.096,1.182,0.026,0.838,0.0,Coal Combustion
1120410,11.584,0.0,0.0,7.586,0.0,0.022,0.011,0.0,0.0,0.0,0.0,10.62,0.092,0.0,0.086,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.012,0.0,20.18,0.915,0.141,0.0,2.352,0.79,0.0,0.175,0.0,Coal Combustion
112042.5,11.567,0.0,0.0,6.495,0.0,0.027,0.014,0.0,0.0,0.0,0.0,10.445,0.114,0.0,0.097,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.954,0.0,0.014,0.001,17.795,0.996,0.148,0.0,3.959,0.906,0.0,0.225,0.0,Coal Combustion
1120430,11.579,0.0,0.0,8.273,0.0,0.019,0.009,0.0,0.0,0.0,0.0,10.731,0.078,0.0,0.078,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.756,0.0,0.01,0.0,21.683,0.864,0.136,0.0,1.339,0.717,0.0,0.143,0.0,Coal Combustion
11204C,11.597,0.005,0.0,8.418,0.0,0.018,0.009,0.0,0.0,0.0,0.0,10.754,0.075,0.0,0.077,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.01,0.0,22.0,0.853,0.135,0.0,1.126,0.702,0.0,0.136,0.0,Coal Combustion
1120510,17.439,0.044,0.0,0.674,0.0,0.065,0.027,0.0,0.0,0.0,0.0,3.007,0.021,2.855,0.027,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728,0.0,0.0,0.009,30.114,0.291,0.0,0.0,0.447,1.08,0.06,0.066,0.0,Coal Combustion
112052.5,10.018,0.062,0.0,0.575,0.0,0.064,0.023,0.0,0.0,0.0,0.0,2.33,0.016,1.656,0.023,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.0,0.0,0.014,17.12,0.168,0.0,0.0,0.501,0.614,0.051,0.039,0.0,Coal Combustion
1120530,18.971,0.04,0.0,0.146,0.0,0.065,0.028,0.0,0.0,0.0,0.0,3.146,0.022,3.103,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.008,32.796,0.316,0.0,0.0,0.435,1.176,0.062,0.071,0.0,Coal Combustion
11205C,23.103,0.03,0.0,0.75,0.0,0.065,0.03,0.0,0.0,0.0,0.0,3.523,0.024,3.77,0.03,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.005,40.031,0.384,0.0,0.0,0.405,1.435,0.067,0.086,0.0,Coal Combustion
1120610,7.857,0.016,0.0,0.313,0.0,0.03,0.016,0.0,0.0,0.0,0.0,1.768,0.0,1.227,0.016,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.0,0.0,0.004,12.89,0.116,0.0,0.0,0.314,0.447,0.022,0.023,0.0,Coal Combustion
112062.5,4.093,0.015,0.0,0.234,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.953,0.0,0.673,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,0.0,0.0,0.01,6.55,0.076,0.0,0.0,0.199,0.26,0.02,0.015,0.0,Coal Combustion
1120630,7.189,0.016,0.0,0.299,0.0,0.027,0.016,0.0,0.0,0.0,0.0,1.623,0.011,1.128,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,0.0,0.0,0.005,11.765,0.109,0.0,0.0,0.294,0.413,0.022,0.022,0.0,Coal Combustion
11206C,10.73,0.017,0.0,0.373,0.0,0.041,0.017,0.0,0.0,0.0,0.0,2.39,0.0,1.649,0.017,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927,0.0,0.0,0.0,17.729,0.146,0.0,0.0,0.402,0.589,0.023,0.029,0.0,Coal Combustion
1120710,13.796,0.016,0.0,0.594,0.0,0.032,0.022,0.0,0.0,0.0,0.0,2.975,0.024,2.591,0.016,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.472,0.0,0.0,0.004,24.103,0.308,0.0,0.0,0.342,1.015,0.036,0.028,0.0,Coal Combustion
112072.5,12.03,0.034,0.0,0.636,0.0,0.041,0.027,0.0,0.0,0.0,0.0,2.69,0.009,2.027,0.028,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.006,21.689,0.231,0.0,0.0,0.362,0.808,0.036,0.028,0.0,Coal Combustion
1120730,13.847,0.015,0.0,0.593,0.0,0.033,0.022,0.0,0.0,0.0,0.0,2.983,0.025,2.607,0.015,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.473,0.0,0.0,0.004,24.172,0.31,0.0,0.0,0.342,1.021,0.036,0.028,0.0,Coal Combustion
11207C,15.144,0.002,0.0,0.562,0.0,0.026,0.018,0.0,0.0,0.0,0.0,3.192,0.036,3.021,0.006,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.512,0.0,0.0,0.003,25.945,0.366,0.0,0.0,0.327,1.173,0.036,0.028,0.0,Coal Combustion
1120810,9.2,0.015,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,7.4,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.037,0.019,Coal Combustion
112082.5,9.2,0.015,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,7.4,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.037,0.019,Coal Combustion
1120830,9.2,0.015,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,7.4,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.037,0.019,Coal Combustion
11208C,9.2,0.015,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,7.4,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.037,0.019,Coal Combustion
1120910,7.4,0.028,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,4.9,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.044,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.06,0.008,Coal Combustion
112092.5,7.4,0.028,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,4.9,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.044,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.06,0.008,Coal Combustion
1120930,7.4,0.028,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,4.9,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.044,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.06,0.008,Coal Combustion
11209C,7.4,0.028,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,4.9,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.044,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.06,0.008,Coal Combustion
1121010,19.7,0.048,0.0,2.6,0.0,0.061,0.021,0.0,0.0,0.0,0.0,11.7,0.011,3.3,0.074,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.031,0.0,0.28,0.18,0.0,0.0,1.8,0.062,0.0,0.0,Coal Combustion
112102.5,19.7,0.048,0.0,2.6,0.0,0.061,0.021,0.0,0.0,0.0,0.0,11.7,0.011,3.3,0.074,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.031,0.0,0.28,0.18,0.0,0.0,1.8,0.062,0.0,0.0,Coal Combustion
1121030,19.7,0.048,0.0,2.6,0.0,0.061,0.021,0.0,0.0,0.0,0.0,11.7,0.011,3.3,0.074,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.031,0.0,0.28,0.18,0.0,0.0,1.8,0.062,0.0,0.0,Coal Combustion
11210C,19.7,0.048,0.0,2.6,0.0,0.061,0.021,0.0,0.0,0.0,0.0,11.7,0.011,3.3,0.074,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.031,0.0,0.28,0.18,0.0,0.0,1.8,0.062,0.0,0.0,Coal Combustion
1121110,9.325,0.003,0.0,2.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.761,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.0,0.0,0.001,0.0,0.0,0.135,0.0,0.0,0.429,0.009,0.0,0.0,Coal Combustion
112112.5,9.325,0.003,0.0,2.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.761,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.0,0.0,0.001,0.0,0.0,0.135,0.0,0.0,0.429,0.009,0.0,0.0,Coal Combustion
1121130,9.325,0.003,0.0,2.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.761,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.0,0.0,0.001,0.0,0.0,0.135,0.0,0.0,0.429,0.009,0.0,0.0,Coal Combustion
11211C,9.325,0.003,0.0,2.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.761,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.0,0.0,0.001,0.0,0.0,0.135,0.0,0.0,0.429,0.009,0.0,0.0,Coal Combustion
1121210,7.576,0.044,0.0,3.182,0.0,0.089,0.0,0.0,0.0,0.0,0.0,15.152,0.065,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.424,0.0,0.019,0.009,0.0,1.129,0.0,0.0,0.0,0.985,0.121,0.591,0.0,Coal Combustion
112122.5,7.576,0.044,0.0,3.182,0.0,0.089,0.0,0.0,0.0,0.0,0.0,15.152,0.065,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.424,0.0,0.019,0.009,0.0,1.129,0.0,0.0,0.0,0.985,0.121,0.591,0.0,Coal Combustion
1121230,7.576,0.044,0.0,3.182,0.0,0.089,0.0,0.0,0.0,0.0,0.0,15.152,0.065,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.424,0.0,0.019,0.009,0.0,1.129,0.0,0.0,0.0,0.985,0.121,0.591,0.0,Coal Combustion
11212C,7.576,0.044,0.0,3.182,0.0,0.089,0.0,0.0,0.0,0.0,0.0,15.152,0.065,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.424,0.0,0.019,0.009,0.0,1.129,0.0,0.0,0.0,0.985,0.121,0.591,0.0,Coal Combustion
1121310,2.6,0.026,0.0,2.3,0.0,0.04,0.13,0.0,0.0,0.0,0.0,1.8,0.2,0.0,0.031,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005,0.0,0.0,0.97,0.0,0.0,1.5,0.26,0.013,0.3,0.0,Coal Combustion
112132.5,2.6,0.026,0.0,2.3,0.0,0.04,0.13,0.0,0.0,0.0,0.0,1.8,0.2,0.0,0.031,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005,0.0,0.0,0.97,0.0,0.0,1.5,0.26,0.013,0.3,0.0,Coal Combustion
1121330,2.6,0.026,0.0,2.3,0.0,0.04,0.13,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.031,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005,0.0,0.0,0.97,0.0,0.0,1.5,0.26,0.013,0.3,0.0,Coal Combustion
11213C,2.6,0.026,0.0,2.3,0.0,0.04,0.13,0.0,0.0,0.0,0.0,1.8,0.2,0.0,0.031,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005,0.0,0.0,0.97,0.0,0.0,1.5,0.26,0.013,0.3,0.0,Coal Combustion
1121410,13.211,0.017,0.0,2.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.005,0.0,0.0,0.13,0.0,0.0,0.839,0.027,0.0,0.0,Coal Combustion
112142.5,11.363,0.032,0.0,2.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.981,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812,0.0,0.0,0.013,0.0,0.0,0.132,0.0,0.0,0.765,0.03,0.0,0.0,Coal Combustion
1121430,13.215,0.017,0.0,2.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.314,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.005,0.0,0.0,0.13,0.0,0.0,0.839,0.0,0.0,0.0,Coal Combustion
11214C,13.863,0.012,0.0,2.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.431,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877,0.0,0.0,0.002,0.0,0.0,0.129,0.0,0.0,0.865,0.026,0.0,0.0,Coal Combustion
1121510,12.45,0.031,0.0,2.492,0.0,0.05,0.022,0.0,0.0,0.0,0.0,6.089,0.032,2.493,0.044,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.559,0.0,0.0,0.009,21.822,0.507,0.0,0.0,2.864,1.02,0.06,0.153,0.0,Coal Combustion
112152.5,10.598,0.036,0.0,2.287,0.0,0.05,0.022,0.0,0.0,0.0,0.0,7.239,0.033,1.914,0.047,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.421,0.0,0.0,0.011,15.789,0.48,0.0,0.0,1.255,0.896,0.058,0.156,0.0,Coal Combustion
1121530,12.58,0.03,0.0,2.516,0.0,0.049,0.021,0.0,0.0,0.0,0.0,7.534,0.032,2.555,0.044,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.558,0.0,0.0,0.009,22.604,0.501,0.0,0.0,0.603,1.019,0.061,0.149,0.0,Coal Combustion
11215C,13.864,0.023,0.0,2.648,0.0,0.05,0.021,0.0,0.0,0.0,0.0,7.73,0.032,2.935,0.041,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.665,0.0,0.0,0.008,26.426,0.526,0.0,0.0,0.565,1.114,0.062,0.151,0.0,Coal Combustion
112CROC,0.06015392,0.0,0.0,0.5840294,0.0,0.0,0.0,46.40314,0.0,0.0,0.0,0.3443813,0.0,0.1326643,0.0,0.0,1.2515848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624549,0.0,0.0,0.0,0.29708356,0.30771727,0.0,5.2665309,0.0,0.009309043,0.0,0.0,0.0,Diesel Vehicle
1130110,11.021,0.005,0.0,7.802,0.0,0.023,0.01,0.0,0.0,0.0,0.0,12.95,0.129,0.0,0.092,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.803,0.0,0.009,0.001,20.2,0.768,0.087,0.0,1.866,0.701,0.0,0.236,0.0,Coal Combustion
113012.5,9.701,0.008,0.0,6.57,0.0,0.036,0.018,0.0,0.0,0.0,0.0,13.323,0.253,0.0,0.122,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.165,0.0,0.01,0.001,17.639,0.809,0.115,0.0,4.687,0.83,0.0,0.496,0.0,Coal Combustion
1130130,11.1,0.006,0.0,7.875,0.0,0.022,0.01,0.0,0.0,0.0,0.0,12.933,0.122,0.0,0.09,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.782,0.0,0.009,0.001,20.352,0.741,0.085,0.0,1.706,0.694,0.0,0.222,0.0,Coal Combustion
11301C,11.202,0.005,0.0,7.971,0.0,0.021,0.009,0.0,0.0,0.0,0.0,12.899,0.112,0.0,0.088,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.753,0.0,0.009,0.001,20.55,0.736,0.083,0.0,1.48,0.683,0.0,0.201,0.0,Coal Combustion
113CROC,0.06015392,0.0,0.0,0.5840294,0.0,0.0,0.0,46.40314,0.0,0.0,0.0,0.3443813,0.0,0.1326643,0.0,0.0,1.2515848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624549,0.0,0.0,0.0,0.29708356,0.30771727,0.0,5.2665309,0.0,0.009309043,0.0,0.0,0.0,Marine vessel
114CROC,0.0,0.0,0.0,1.912529551,0.0,0.0,0.014184397,7.092198582,0.0,0.0,0.0,0.078014184,0.0,0.333333333,0.0,0.026004728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195035461,0.0,0.0,0.0,0.0,0.340425532,0.0,0.0,12.07801418,0.0,0.014184397,0.082742317,0.200945626,0.0,Marine vessel
1150110,3.785,0.012,0.0,4.615,0.0,0.071,0.0,0.0,0.0,0.0,0.0,2.49,1.155,0.0,0.047,1.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406,0.262,0.0,0.002,0.002,7.278,0.0,0.065,0.0,10.677,0.395,1.622,0.992,0.047,Oil Combustion
115012.5,1.468,0.008,0.0,2.353,0.0,0.051,0.0,0.0,0.0,0.0,0.0,2.043,1.423,0.0,0.039,2.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012,0.217,0.0,0.003,0.003,2.512,0.0,0.031,0.0,11.027,0.129,1.504,1.095,0.003,Oil Combustion
1150130,3.785,0.012,0.0,4.615,0.0,0.071,0.0,0.0,0.0,0.0,0.0,2.49,1.155,0.0,0.047,1.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406,0.262,0.0,0.002,0.002,7.278,0.0,0.065,0.0,10.677,0.395,1.622,0.992,0.047,Oil Combustion
11501C,10.126,0.022,0.0,10.805,0.0,0.127,0.0,0.0,0.0,0.0,0.0,3.715,0.422,0.0,0.069,1.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.484,0.386,0.0,0.0,0.0,20.321,0.0,0.159,0.0,9.718,1.122,1.944,0.71,0.166,Oil Combustion
1150210,1.249,0.003,0.0,0.999,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.609,0.3,18.38,0.02,1.658,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.13,0.0,0.0,0.001,0.31,3.906,0.05,36.861,12.317,0.05,2.268,0.004,0.005,Oil Combustion
115022.5,1.249,0.003,0.0,0.999,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.609,0.3,18.38,0.02,1.658,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.13,0.0,0.0,0.001,0.31,3.906,0.05,36.861,12.317,0.05,2.268,0.004,0.005,Oil Combustion
1150230,1.249,0.003,0.0,0.999,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.609,0.3,18.38,0.02,1.658,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.13,0.0,0.0,0.001,0.31,3.906,0.05,36.861,12.317,0.05,2.268,0.004,0.005,Oil Combustion
11502C,1.249,0.003,0.0,0.999,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.609,0.3,18.38,0.02,1.658,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.13,0.0,0.0,0.001,0.31,3.906,0.05,36.861,12.317,0.05,2.268,0.004,0.005,Oil Combustion
1150310,0.05,0.002,0.0,0.309,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.399,0.02,3.403,0.02,0.848,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1,0.0,0.0,0.0,0.2,0.299,0.01,11.976,4.0,0.03,6.667,0.004,0.0,Oil Combustion
115032.5,0.05,0.002,0.0,0.309,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.399,0.02,3.403,0.02,0.848,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1,0.0,0.0,0.0,0.2,0.299,0.01,11.976,4.0,0.03,6.667,0.004,0.0,Oil Combustion
1150330,0.05,0.002,0.0,0.309,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.399,0.02,3.403,0.02,0.848,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1,0.0,0.0,0.0,0.2,0.299,0.01,11.976,4.0,0.03,6.667,0.004,0.0,Oil Combustion
11503C,0.05,0.002,0.0,0.309,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.399,0.02,3.403,0.02,0.848,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1,0.0,0.0,0.0,0.2,0.299,0.01,11.976,4.0,0.03,6.667,0.004,0.0,Oil Combustion
1150410,0.4,0.003,0.0,0.1,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.41,0.04,5.942,0.02,1.291,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.1,0.0,0.001,0.001,0.2,0.5,0.03,41.216,13.766,0.04,10.204,0.02,0.002,Oil Combustion
115042.5,0.4,0.003,0.0,0.1,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.41,0.04,5.942,0.02,1.291,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.1,0.0,0.001,0.001,0.2,0.5,0.03,41.216,13.766,0.04,10.204,0.02,0.002,Oil Combustion
1150430,0.4,0.003,0.0,0.1,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.41,0.04,5.942,0.02,1.291,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.1,0.0,0.001,0.001,0.2,0.5,0.03,41.216,13.766,0.04,10.204,0.02,0.002,Oil Combustion
11504C,0.4,0.003,0.0,0.1,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.41,0.04,5.942,0.02,1.291,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.1,0.0,0.001,0.001,0.2,0.5,0.03,41.216,13.766,0.04,10.204,0.02,0.002,Oil Combustion
1150510,0.01,0.003,0.0,0.2,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.479,0.04,2.494,0.05,2.275,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.1,0.0,0.0,0.0,0.05,1.995,0.03,57.468,19.196,0.04,12.821,0.04,0.002,Oil Combustion
